corpus	id	cat	svd1	svd2	svd3	svd4	svd5	svd6	svd7	svd8
brown	J58	J	-0.814794651702184	0.311274831455262	0.0290648945328814	0.0317728224194458	0.0608577304538912	0.0137602390137697	0.0330583494506196	0.138500083541368
brown	J59	J	-0.803218524709042	0.33181201939453	-0.0779235417637081	0.00809769082058597	0.0871193179127811	-0.0221135101085139	0.0480679091603087	0.157114957681097
brown	J60	J	-0.815907721258749	0.352284081625546	-0.0417879358139068	-0.0249988395928456	0.0413419490736091	0.00807687508856273	0.042250230421592	0.144889057881629
brown	J61	J	-0.805527555983033	0.338247114015453	-0.0621858925132324	-0.0209815687140585	0.085269290947211	-0.0123697962259265	0.0440936765733201	0.155254012872379
brown	J62	J	-0.809085928332075	0.358610751222418	-0.0322369000974066	0.0397147178277073	0.0911938026767407	0.00225313362428984	0.0528749729831641	0.156845675602146
brown	J63	J	-0.807117780887131	0.334744887628215	-0.0571384519546939	0.060379701335516	0.0694960861442594	-0.0119913824030106	0.0463994383712407	0.151246755419646
brown	J64	J	-0.814419575308275	0.32367675966193	-0.0324064014802073	0.0277264308525661	0.104758125204093	-0.0168707735460728	0.0499258567804227	0.139516195711914
brown	J65	J	-0.807965347668936	0.348550210156892	-0.0249282350072396	0.0340427077696381	0.0934144098417796	-0.030969270679682	0.0556471803526925	0.147395597770796
brown	J66	J	-0.80772789627534	0.344009830830354	-0.0314215931162421	0.0273646364550196	0.0957963558336207	-0.0272532500041736	0.0536706956494556	0.150295647111101
brown	J67	J	-0.80652146606071	0.301923797679827	-0.0469724542892134	0.0474995401484322	0.0810730892180255	-0.0269279781199217	0.0618346351151836	0.137131015598860
brown	J68	J	-0.810126634895	0.278535821985763	-0.0286351284496809	0.0205910605011735	0.106669414686380	0.00162301635171585	0.0392379469468725	0.142135683767229
brown	J69	J	-0.812463786079944	0.35919880536837	-0.095455097099312	0.0303846533807144	0.0453427851957828	-0.0376331090990657	0.00295470020731129	0.134471734176974
brown	J70	J	-0.798934433443033	0.30665523791854	-0.118368717864287	-0.0238020788712130	0.0310650042068619	0.00630373532634703	0.0169013414714362	0.142102969902291
brown	J71	J	-0.808601923449319	0.370321464789553	-0.079802726884099	0.0260315679181389	0.0382438496735127	0.0153431694923193	0.0209042640319418	0.154966770053074
brown	J72	J	-0.791738231102579	0.353788041923509	-0.111837562269677	0.0234728567305479	0.0544752614965316	-0.0139085907947982	0.0337818247679084	0.153424965277176
brown	J73	J	-0.802006627885168	0.367479669575764	-0.0582449754645977	0.0257391148705505	0.0340507629192271	-0.0352453831409958	0.03057145817277	0.148037373787325
brown	J74	J	-0.799701239925443	0.334763053269459	-0.115029984565605	0.0134060942969288	0.0489486273662618	0.000212151764977335	0.0219276624752179	0.153187580912213
brown	J75	J	-0.800681999875382	0.326574416831381	-0.133137313058890	-0.0110745305919252	0.0701950494187508	-0.00611515873600059	0.0139081095234730	0.138201973965008
brown	J76	J	-0.798069357548824	0.304889629594719	-0.126935662680963	-0.00974999720300402	0.0547698499339959	-0.0260803444861253	0.0178897083771375	0.155498677331523
brown	J77	J	-0.80182883931332	0.323276046518637	-0.119182553460024	-0.0450295849286916	0.0638572121194282	-0.00988241455232858	0.0109868085959192	0.143175812757919
brown	J78	J	-0.801973367626155	0.302730872982574	-0.144678932504360	0.0103378612813864	0.0382043358364324	-0.0245282467797695	0.00240037942447961	0.128517105894093
brown	J79	J	-0.791777690841563	0.392220161542987	-0.100101458034069	0.0358703036536006	0.050073555697819	-0.0105719958663615	0.0204058583346583	0.167364048434457
brown	J80	J	-0.803218204078109	0.320991220809105	-0.132374491212691	-0.000875926268010313	0.0396139899645333	-0.0119029432713788	-0.00205236342543921	0.138697003681987
brown	K01	K	-0.817942769094942	0.28159824807571	-0.0202203977231162	-0.0116091825777332	0.123505841925660	0.00219277720085747	0.0234818807226076	0.137768810843923
brown	K02	K	-0.817113111732666	0.308552811455288	-0.0385398461309655	-0.0300634935859399	0.113190944564733	0.0128121844391349	0.033776100082844	0.138742593193007
brown	K03	K	-0.810955511088025	0.330830425410038	-0.0123012954268382	-0.00833495107110912	0.110270203405204	0.00921569978021545	0.034163940017434	0.152603676210947
brown	K04	K	-0.812486164663976	0.329390534772211	-0.0102298915472708	-0.00387932836902024	0.0918933981122844	0.0079614447882603	0.0503443671134272	0.151480465283504
brown	K05	K	-0.811269028649455	0.313446298168684	-0.0188243653028898	-0.0187003923513399	0.124451702078283	0.00454992235347679	0.0265675696186341	0.155392204800185
brown	K06	K	-0.81766309555344	0.220838674459410	-0.0115888935498261	-0.0501289975654676	0.102808693927351	0.0083438214555541	0.0384171542271549	0.113102110623918
brown	K07	K	-0.817492974609606	0.286675368147844	-0.0212774729819153	-0.00892945218632123	0.131434948386392	0.00671247238822387	0.0253789703205308	0.142771945684777
brown	K08	K	-0.809340989868412	0.335259873624041	-0.00410526568295263	0.027382036871446	0.116384259915445	-0.00688967964507729	0.0446592545750642	0.157075190600393
brown	K09	K	-0.80464674357358	0.314152460918229	-0.0346636030550274	-0.0286308966389450	0.115630814594884	0.0157303743681488	0.0343627511775703	0.157905248771015
brown	K10	K	-0.816969368410189	0.293436543559894	-0.00455573216935986	-0.00328875867242337	0.105911317691251	0.0134037425489434	0.0394315130376598	0.134244705387569
brown	K11	K	-0.810365885012723	0.280813238097105	-0.0423833668031018	-0.0380900380062823	0.122730940810324	0.00730441646775499	0.0365466238385178	0.142679389375333
brown	K12	K	-0.817198646184358	0.269732806305008	-0.0203928731790498	-0.0132355862742648	0.106204148879650	0.00077685472822059	0.0269387782944675	0.135139662922708
brown	K13	K	-0.810271082647604	0.308814870730701	-0.0328151068407784	-0.0363449022958159	0.111273191657269	-0.0110693335148737	0.0277617757265022	0.147465432272035
brown	K14	K	-0.811953879225475	0.313582074443492	-0.0372366889947057	-0.00634309254353915	0.104075031949818	-0.00658934862615483	0.0441054569491441	0.143497783362785
brown	K15	K	-0.817942540319517	0.267337093955191	0.0175765616179968	-0.0256479821038568	0.113257523401916	0.0109905016814161	0.0301058071063074	0.133473146942230
brown	K16	K	-0.8116560126155	0.302948154167237	-0.0302675282707996	-0.0475907373527111	0.096646071220354	0.0115534003888794	0.0468788879907811	0.137922970620017
brown	K17	K	-0.811217520579681	0.298955159309082	-0.0111260811204870	-0.0114963268784129	0.094499094724924	0.0208721948648645	0.0441072701367121	0.144999091746140
brown	K18	K	-0.8096999791512	0.323908300286567	-0.0109549147894667	-0.00667087760139416	0.132092232348250	0.000261004793271861	0.0291785960797827	0.157445667799015
brown	K19	K	-0.809607592626567	0.326601582480112	-0.0167300115455190	0.00542878524481685	0.0956977796803885	0.00632402624129337	0.0329838192129231	0.158774739088471
brown	K20	K	-0.808722828175536	0.304282403518463	-0.00610388974248403	0.00844516677084726	0.114847662477693	-0.00202790714932953	0.0405627200896069	0.146633004851109
brown	K21	K	-0.821160850472893	0.257206336513406	-0.0295341937931889	-0.0319738705608063	0.113818953145931	0.0172440837035120	0.0242021590232778	0.130763135051845
brown	K22	K	-0.805624359728171	0.324297419413518	-0.029990332914963	-0.0188841192475469	0.116985165610796	0.00282678066743636	0.0349216745500949	0.158137267348669
brown	K23	K	-0.814788891110417	0.291264786970542	-0.0332398066030892	-0.0249093717105654	0.111176830639097	0.000814551770352238	0.0369461637392939	0.137801830461661
brown	K24	K	-0.813753979651866	0.295257977021461	-0.0244340114229306	-0.0283174621175133	0.138149293996298	0.00456356877452564	0.0228860675430277	0.149071911722068
brown	K25	K	-0.810152863581303	0.314607344773733	-0.0400585233065844	-0.0243152644025936	0.117385086818536	0.00118925089781963	0.0351847098689447	0.150934237078621
brown	K26	K	-0.81120008516955	0.328487576944136	0.00179226795353664	-0.0217239309453729	0.128264972973538	-0.00481828283930631	0.0269040645822664	0.156534189769327
brown	K27	K	-0.814569194238465	0.296893068545256	-0.0233277962866134	-0.0185971158570502	0.106816984905929	0.00411358570972289	0.0245584265638026	0.145369585631597
brown	K28	K	-0.816573723717401	0.290617243305846	-0.0170927625781942	-0.0365256843614611	0.125273997720141	-0.00800961626261266	0.0254540044771214	0.143913965976111
brown	K29	K	-0.813783187419427	0.311796732047651	-0.0156521798765616	-0.0123059475391490	0.115637661084896	-0.000894540977540774	0.0354061695511901	0.145397007804360
brown	L01	L	-0.811591516381913	0.351362485380644	0.00136667699622247	0.00177782525097005	0.120214966883208	0.00379950987160632	0.031390581456534	0.160579530996899
brown	L02	L	-0.807790109101703	0.354338215348305	-0.0366783239294584	-0.0265554404552245	0.112339763355784	0.00532987929016324	0.0171147428953371	0.167369853465002
brown	L03	L	-0.816951993411733	0.293419704218923	-0.0282959383869657	-0.0333246538665083	0.128715812065159	0.00774836659272989	0.0180722067236868	0.142630108808054
brown	L04	L	-0.812457929033374	0.311407147271368	-0.0380347685214051	-0.0526405444795688	0.108293480729607	0.0139762011797998	0.0311834664937928	0.147226881191900
brown	L05	L	-0.810292612783535	0.27742614525691	-0.0138923485386966	-0.0459632051905572	0.10611029082725	-0.00432753994905217	0.0166270389488736	0.152584659740484
brown	L06	L	-0.822225291572425	0.288854285155213	-0.0411246347424539	-0.0519439019088158	0.116585077167607	0.0100357547826318	0.0117320987076587	0.13735760211922
brown	L07	L	-0.816590497437612	0.328221238864375	-0.0221709929750573	-0.0264954737792810	0.106244444433350	0.000256371570882455	0.0270406025442299	0.147728866564731
brown	L08	L	-0.815509489597533	0.320610088572225	-0.0192360566924476	0.00116597817887372	0.132011030744261	0.00185368076717077	0.0221191132102276	0.156293208044263
brown	L09	L	-0.810940389315623	0.279234371959708	-0.0180124717857783	-0.0142251431678406	0.120378844423662	0.00393778390307882	0.0255828470029436	0.148823308708929
brown	L10	L	-0.796262936178223	0.336388756665621	-0.00486309543976137	-7.47576658560308e-05	0.121364876257126	0.00647271498364669	0.0293882482294209	0.167355461918124
brown	L11	L	-0.807898134062482	0.321065013510993	-0.0358842198474462	-0.0111051766509612	0.116190416030867	-0.00674198613671482	0.0307122867137368	0.155340116379397
brown	L12	L	-0.816706710703491	0.304243068205178	-0.0138082371286024	-0.00142088527857969	0.112824182888425	-0.00200988184046653	0.0176365621177543	0.146197457956353
brown	L13	L	-0.81729042787778	0.30500077444706	-0.0226605777849284	-0.0239267757358602	0.126874628427686	0.00964528593727127	0.0255291589900418	0.145918465193246
brown	L14	L	-0.81369504844225	0.323566358380205	-0.0166212595341065	-0.00554954866383445	0.117125368718885	0.00104012741406369	0.0283793481790272	0.150380844918792
brown	L15	L	-0.814483380411688	0.287273357092792	-0.00289690848383731	0.0101559810568009	0.0848649548187044	0.000697075791302718	0.0213940483414113	0.146912082156419
brown	L16	L	-0.81020043012518	0.303236542712089	-0.0220620088338648	-0.0330132435985966	0.105129854354832	0.00593083052612151	0.0228539548818082	0.154946383518546
brown	L17	L	-0.812533642822402	0.293132104962204	-0.0240553137007845	-0.0284981005682871	0.103211147807276	0.00980733645037817	0.0140193800192329	0.148928108052080
brown	L18	L	-0.814088232685258	0.331586593125622	-0.0139554643210276	-0.00835092147399103	0.124850082325995	-0.00196570130667912	0.0218376420723700	0.157222102242258
brown	L19	L	-0.82379954707927	0.257384397169039	-0.0338264493575164	-0.0513267483786032	0.116655319773595	0.00638114087278699	0.0142512579267532	0.122209435072792
brown	L20	L	-0.819552532566453	0.310194137331103	1.21999985934957e-05	-0.0298814174886275	0.115328836241744	0.00133647465281390	0.020389382137193	0.140213224403864
brown	L21	L	-0.819840388239955	0.256902460736221	-0.020630648188616	-0.0315480997291931	0.107650471306628	-0.00306442180566701	0.0183790444874706	0.127661985398311
brown	L22	L	-0.807603748332039	0.326059594969194	-0.0200156786981329	-0.0083227223711803	0.112788874223916	0.00366488492072168	0.0501000623155897	0.157024079400374
brown	L23	L	-0.814637810328323	0.295154295732451	-0.0133312457671725	-0.00770808618761316	0.130652340677064	0.00790360673270927	0.0198475051105545	0.149939002896063
brown	L24	L	-0.814328690178829	0.328606511762973	-0.0269615762932445	-0.0239728017761068	0.128982205455443	0.00348213474629344	0.0185095526344958	0.156705442863310
brown	M01	M	-0.810432442782761	0.315244311958009	-0.0127894052101734	0.00590964980260506	0.107335484159599	0.00280029011638185	0.0323787488144308	0.150380821605947
brown	M02	M	-0.813003136511942	0.340841502753394	-0.0245869600144623	0.00661244573136566	0.0946050857616603	0.00846898147069505	0.0400207784427044	0.147101462261781
brown	M03	M	-0.805986837535801	0.354415249216221	-0.0362230185954692	0.0168894820595492	0.0969384204248162	0.00748987405368135	0.0316733872789952	0.161505542553626
brown	M04	M	-0.813107491962955	0.325457002210922	-0.0451275915775782	-0.00994734724865506	0.121973000052433	0.00832893266153343	0.0266460021370098	0.145329054381895
brown	M05	M	-0.816255008196002	0.318435117858231	-0.0521740535620546	0.0135946318962338	0.0860345133087565	-0.00972635414478421	0.0258308431064783	0.137323948855148
brown	M06	M	-0.814121426545174	0.320067782207917	-0.0239245093748155	-0.00931499755728714	0.126972688957183	0.00690774093154729	0.0383372459750406	0.146545005704357
brown	N01	N	-0.810732835624751	0.327488164455779	-0.0205843074286008	-0.0315038482321876	0.131806955011943	0.00988458902552767	0.0283441163605522	0.156483746461174
brown	N02	N	-0.812250198306883	0.287383162687211	-0.0237430632657592	-0.0427764707071225	0.124815839776714	0.0131513275316432	0.0374113892184439	0.144363788900644
brown	N03	N	-0.820635023224496	0.260738420459366	-0.0302694935463018	-0.0578800046313673	0.108232155496034	0.0178869903434004	0.0138708692639263	0.128322923142946
brown	N04	N	-0.812853148681663	0.282515319474381	-0.0351636448860804	-0.0408726307987925	0.118508081111709	0.0182401614870629	0.0309674831719084	0.143177731510171
brown	N05	N	-0.811395784069951	0.347634301788375	-0.0296299870100611	-0.0236895827938326	0.131358811014806	0.0141707318017267	0.0331511435095094	0.160004717368306
brown	N06	N	-0.815572770402953	0.328524606246752	-0.0402700303036598	-0.018596510713683	0.101589350583182	0.000574406268523458	0.0305745281877393	0.147372814803274
brown	N07	N	-0.818426299833453	0.295725704282427	-0.0122915703507670	-0.0342439434465978	0.105146806259158	0.0150704333987079	0.0251531907732143	0.141471523884912
brown	N08	N	-0.817111024662818	0.258494599925043	-0.0500393763728787	-0.0185187630303143	0.109666398247124	0.0172241297390476	0.0440860939859307	0.126037850062269
brown	N09	N	-0.813752322159038	0.325482609349388	-0.0232567067992599	-0.00478685696790737	0.126918879424069	0.0132141228984546	0.0244303502941218	0.153694535716625
brown	N10	N	-0.808452491484484	0.300462051995315	-0.0127560921520666	-0.0338829274527928	0.116992429712500	0.00759227320316619	0.0293173844958256	0.158036145229757
brown	N11	N	-0.815594133143186	0.319849602672285	-0.00820668650009005	-0.0136464692835571	0.106179332259575	0.0122708629373471	0.0269769209756550	0.149028028719960
brown	N12	N	-0.820316313678606	0.251615915547783	-0.0143946858962650	-0.0372582485323188	0.123994910510756	0.00461739969088885	0.00892643262652095	0.136925825150771
brown	N13	N	-0.819289470355944	0.284424660013724	-0.0109502754507093	-0.0284021252138082	0.119447903476750	0.000165157167831441	0.0262331470414820	0.137617628513578
brown	N14	N	-0.821522130150577	0.258895012095978	-0.0212191662881874	-0.0415949267242343	0.104494166680677	0.00793298730787248	0.0183977669883433	0.134558296958396
brown	N15	N	-0.813690560215892	0.319668758925021	-0.0488379046994699	-0.0513151915695732	0.10359918108334	0.00922482463518116	0.0154037505892899	0.141316635388623
brown	N16	N	-0.820730228318432	0.265723426611673	-0.051483013373759	-0.0511028937754254	0.112928536485449	0.00138707064613748	0.0178012661949011	0.127701428518174
brown	N17	N	-0.812899170992043	0.316740054709556	-0.0241887237279851	-0.0221321071741182	0.123354596484789	-0.00140314238296969	0.0255970970081078	0.151907791179078
brown	N18	N	-0.810475241463257	0.343072320874503	-0.0253231598900078	-0.00204102836882718	0.124991197762053	0.000396162197828421	0.0377643273044441	0.156753621031488
brown	N19	N	-0.817090456099542	0.288941717001095	-0.0102181500003354	-0.0190954278168993	0.123832273915673	-0.00812162005269182	0.0326538965803162	0.134616996503357
brown	N20	N	-0.813584825194685	0.259793284289684	-0.0660054779368452	-0.0554532442642618	0.115653062065102	0.0195855643635174	0.0341498462319826	0.131316985747527
brown	N21	N	-0.805404552169683	0.313527683195644	-0.0384511091990286	-0.0199780611264715	0.118298819330100	0.0125868941940368	0.0471595803465416	0.153211350619729
brown	N22	N	-0.816461943978751	0.282147110797925	-0.0384112329468710	-0.0388837857502437	0.123932341427688	0.000146086778910489	0.0271855970451489	0.140847595194599
brown	N23	N	-0.810060805910236	0.323847746773146	-0.0244151406129955	-0.0159613232860648	0.118535896651339	0.0103073705694222	0.0387333916929233	0.149175988939809
brown	N24	N	-0.814436236034167	0.312700631722915	-0.0146645091926631	-0.0129812599068022	0.115188220145610	0.00346110158986507	0.0257995362423914	0.154350294981567
brown	N25	N	-0.812595598831133	0.231980435193368	-0.0500241188902845	-0.0436461168894286	0.105569962112766	0.0180705331930904	0.0282759948403162	0.132421809782195
brown	N26	N	-0.816153295905217	0.263740734099329	-0.0127524625547574	-0.0465700971175122	0.10726775555564	0.0151736237927180	0.0185926664395359	0.140091358063868
brown	N27	N	-0.818106915320432	0.316061142246097	-0.00178064461566086	-0.02154871644829	0.132181516359618	-0.00332871602400004	0.0276186281703060	0.147589702963321
brown	N28	N	-0.815387420297666	0.240052409694463	-0.00953608838492697	-0.0137517394330578	0.108084568523918	0.00115192605824281	0.0362494493849047	0.134549766543961
brown	N29	N	-0.817497918146322	0.270269247272436	-0.0320388827775008	-0.0432768499058523	0.127921593407483	-0.000444758862932161	0.0172703528178732	0.138993878923557
brown	P01	P	-0.812521728932982	0.284612669380643	-0.0447435768093492	-0.0392614779242626	0.115507442225317	0.000680199993070838	0.0429173240077123	0.135768305487925
brown	P02	P	-0.808986349213897	0.300159189204603	-0.0285266247862795	-0.0157223873041172	0.116912817163716	0.00821114921895404	0.0263710678565029	0.153068890703910
brown	P03	P	-0.81501779059317	0.314042709215958	-0.00592374438580796	-0.000844982919540084	0.130119149824153	0.00414117242535888	0.0338543396175116	0.146992661540640
brown	P04	P	-0.813980412701338	0.292080558884859	-0.0273415569409425	-0.0127881654367329	0.120642785545842	0.00539984297172683	0.0472997251358588	0.143923195493473
brown	P05	P	-0.805108099062996	0.335746144717149	-0.0145216158413480	-0.00380519094971474	0.106486211281580	0.00583229703674892	0.036992374529474	0.159729572263476
brown	P06	P	-0.81619964882127	0.309895256673208	-0.0168272670551390	-0.0114733347459857	0.116461954835231	-0.00325593903958511	0.0270300942268512	0.146990798829043
brown	P07	P	-0.810792179201119	0.312012182117305	-0.0057020166364463	0.0114014850793138	0.105848559159959	0.0183833788397930	0.0277365928497798	0.148644289267238
brown	P08	P	-0.816427437479876	0.320849954770119	-0.0225270144403661	-0.0232351408722465	0.133804233762153	0.00868097349614075	0.0341814952971423	0.147377953391558
brown	P09	P	-0.809139159973465	0.316186190365860	-0.0304966783233681	-0.0187164245297063	0.12878210580569	0.00885357582430239	0.0263409318818861	0.153047611350843
brown	P10	P	-0.805868405297255	0.348281887375734	-0.0272497721003421	0.000654042270560705	0.109498944502116	-0.0237246369942169	0.0468922268523829	0.160527517306243
brown	P11	P	-0.807469835302545	0.327570897794033	-0.0228027812073849	-0.00880169758742315	0.119241596767795	0.00979130705040314	0.0386147456626355	0.159817591336292
brown	P12	P	-0.811697052481672	0.328654469893467	-0.0132233352266138	-0.00179545096784612	0.132052134025204	0.00393147926236797	0.0379557855580027	0.154651212332743
brown	P13	P	-0.81923064643976	0.280375418918981	-0.0300086225564787	-0.0277660137618997	0.136803219313821	0.0171802635798786	0.0380783306390995	0.133704862301439
brown	P14	P	-0.815071872813477	0.309638387548700	-0.0258227454681618	-0.0152762405395331	0.129494731925975	0.00244075328100099	0.0277651113217426	0.143988285287930
brown	P15	P	-0.811743117079077	0.277816669451171	0.00164828105513989	-0.0123107877192570	0.134705279922197	-0.00247410366187103	0.0267715588514578	0.145061555975725
brown	P16	P	-0.812868074882516	0.276113212144530	-0.0303395716776185	-0.0353252529372447	0.132637702923903	0.00328332651255775	0.031132004343104	0.138111053194479
brown	P17	P	-0.803431843957233	0.321284249831554	0.00921202911184764	0.00539617163666056	0.110477180808444	-0.00578690026813545	0.0308498994485277	0.167449791488322
brown	P18	P	-0.808895130947414	0.307903057005656	-0.00830908541751676	-0.01394056685682	0.135197792819977	0.00600954321005187	0.0172064017870707	0.161736226314958
brown	P19	P	-0.806037334829874	0.361080254605723	-0.0163686351581895	0.00446410789387841	0.133609945154217	0.000829763117934295	0.0296245930208998	0.169181614744587
brown	P20	P	-0.810480691385575	0.306880276296987	-0.0389205541362335	-0.018471517361284	0.133903973328428	0.00304605273938939	0.0329228631014158	0.149036277551205
brown	P21	P	-0.813416368090838	0.301047656058657	-0.0109759827862425	-0.0148970255233443	0.114243123471495	-0.000345250422262025	0.0349261985161951	0.147334991291794
brown	P22	P	-0.806543793194796	0.332455601087482	-0.00637493616142101	0.0101852133250974	0.130642200460172	0.000453949304503299	0.0351648556763006	0.163409302228363
brown	P23	P	-0.811999001330081	0.274594336602819	-0.0334893151650891	-0.0214854845008687	0.121751239385122	-0.00363772459817643	0.0298134798454710	0.138894683098290
brown	P24	P	-0.815289887480416	0.283833960952482	0.0107550252812694	-0.0398290319570488	0.124589465027354	-0.008862841915596	0.00223380000110805	0.145540064956277
brown	P25	P	-0.81062453389914	0.344292418829785	-0.0173049001537210	-0.00800283991079913	0.118087149137759	0.000364358424775614	0.0451108458485677	0.154571523741462
brown	P26	P	-0.813742942070162	0.303017076798326	-0.0525783474727078	-0.0353115147652638	0.137411242619767	0.00879787374859647	0.0399707932768065	0.141607219810376
brown	P27	P	-0.81038633204607	0.292181508018488	0.00371064709605109	0.000580722636823132	0.103142749207953	-0.0075270014766459	0.0225330227393023	0.151823074320768
brown	P28	P	-0.814802284704244	0.299312157010232	-0.0220739896514999	-0.00768873970988429	0.124867224108624	-0.000787310180596987	0.0315741033680754	0.144464661250837
brown	P29	P	-0.816999996289068	0.296354515615994	-0.00461726340236816	0.0119748155549703	0.0860798782592156	0.0047467405624872	0.0171012990628913	0.143590217822695
brown	R01	R	-0.806519893970898	0.295175423645451	-0.00768504130916404	-0.00253412427862201	0.096300513629828	0.00559024802369635	0.0324836937106002	0.155765673566295
brown	R02	R	-0.805995183849617	0.330138657155564	-0.0272989874848116	-0.00118388579910083	0.111655490838373	-0.00642822193928367	0.0372994125849647	0.159248665526776
brown	R03	R	-0.808883623835278	0.313483938590681	-0.00993928124014082	0.0183598753439745	0.0938730921385902	0.00550077343734051	0.0324281407299411	0.155761812929044
brown	R04	R	-0.80421033708497	0.335580959812678	-0.039355158587043	-0.0128696778783958	0.111251414109067	0.00117353088313193	0.0300398813078899	0.169284566167870
brown	R05	R	-0.813106318096383	0.325054543224553	-0.0185669175458693	0.0218074849718034	0.106165973262509	-0.0079565223101272	0.0325565540821166	0.145236183939674
brown	R06	R	-0.807526690107271	0.323519844263703	-0.0109189840107224	0.0170662696517150	0.117805784681458	-0.00811869007096571	0.0473060910556492	0.15202181227965
brown	R07	R	-0.80797433304173	0.307885467511859	-0.0230052156539811	-0.00460405805859863	0.132032489576065	0.00234896195112648	0.0314053782670328	0.159251998198033
brown	R08	R	-0.81031631584811	0.309635261302226	-0.0186532172893940	0.00659328380240657	0.0931109367629086	-0.0140284276954509	0.0460889564171021	0.145277365808008
brown	R09	R	-0.81166949277211	0.299630081850532	-0.0392705849867802	-0.00689248058436557	0.0979504458355167	0.00107291374894617	0.0367728155993364	0.143939189546638
lob	A01	A	-0.821860034799319	0.310770663504837	0.0233322890294444	0.0268067767426311	0.0473418889431767	0.0227425527349154	0.0143664815422809	0.137330419844332
lob	A02	A	-0.817444709117767	0.303641954509066	0.0331165190706365	0.0131042742805299	0.0474655644818702	0.0211068741301	0.0194644252134085	0.140412979995839
lob	A03	A	-0.808382721099288	0.357835389548411	-0.00049016428025437	0.0240753348453496	0.0479400633248556	0.0111294701889115	0.0347548411069599	0.156769045796054
lob	A04	A	-0.820028316059694	0.33319183423566	0.00906865836020758	0.0245469437580414	0.0461327753979814	0.0249782350022096	0.0270591615623805	0.142322909144785
lob	A05	A	-0.81262681683898	0.322938177550135	0.00778554463360613	0.0265197541668157	0.0460927366465598	0.0187489801120237	0.0262167819536117	0.146319175687811
lob	A06	A	-0.821076006679168	0.315096743821454	0.0108236456948004	0.0106949329193194	0.0554689842480303	0.0178823577956122	0.0250184503536973	0.139289801480482
lob	A07	A	-0.817249966133281	0.332457205461035	0.0163529101903162	-0.00529675356106972	0.0802295953812003	-0.00288091399725480	0.0143189670425744	0.150726330130578
lob	A08	A	-0.81626781218996	0.340873524380583	-0.00339181008513797	-0.0202477495243211	0.0770490814463183	0.00299010604080632	0.0189700248505224	0.149557426772683
lob	A09	A	-0.810924974424373	0.324708329172284	0.0258532181951928	-0.00804049633584997	0.0897575584728003	-0.0012725674936295	0.0329674774146002	0.152847714745776
lob	A10	A	-0.816410226096467	0.305322041745737	0.0118925759493570	-0.00903843153268742	0.0890669986041108	-0.0032162930829097	0.0256552532212244	0.142306357861093
lob	A11	A	-0.810504107531763	0.342845882317063	-0.0100067697445980	-0.0092529176623988	0.0494441926441626	0.00883448796181373	0.0330295787266392	0.150428400880503
lob	A12	A	-0.809272402249795	0.339006250803569	0.00391719713710565	-0.00109661156373004	0.0955710298498614	0.0135761690595879	0.0208314736197373	0.160556736827394
lob	A13	A	-0.810200791087071	0.334797111838345	0.00144785222252231	0.00150581689099201	0.0624296362063138	0.0178142287121731	0.0264904763854452	0.153767542089429
lob	A14	A	-0.818565538985713	0.326650965825815	0.0171201280631584	0.0076835102280265	0.0504576312989	0.0153078400479748	0.0105448422504842	0.141325809601230
lob	A15	A	-0.81212544014191	0.370257327592783	-0.0267557609098149	0.00588412135587354	0.0393412065968116	0.0112422843735472	0.0169528425154086	0.161213462710731
lob	A16	A	-0.81352951231613	0.339651382587463	-0.0139743964424946	-2.25775017923380e-05	0.0521388008989583	0.00369143026646277	0.018924779416673	0.157169385059419
lob	A17	A	-0.809527834040016	0.359132196796279	-0.0165828670698739	0.0290191015710701	0.0886629192473764	-0.0142586224531673	0.0500450155423881	0.158006781813595
lob	A18	A	-0.814561115821136	0.338670140716163	-0.015876153503082	0.0274501057543944	0.0970624791320827	-0.0123026810059462	0.0435847289963854	0.146085205390203
lob	A19	A	-0.808625302309158	0.318502551822777	-0.00542929433620827	0.00647338817034722	0.102958697277122	-0.0215673650875925	0.0450588829116502	0.151212934684556
lob	A20	A	-0.817652349634854	0.351583016622646	-0.00568004641960296	0.00639599659247813	0.0484554269638826	0.022523145417563	0.0325354852851868	0.148327740751663
lob	A21	A	-0.818415346752708	0.335876646644223	-0.00258385734574138	0.00925517038683486	0.053730784558804	0.027761873355492	0.0276505004164828	0.145930988340271
lob	A22	A	-0.82801314705722	0.293101243679001	0.0207610044745188	-0.0320036009660488	0.0849848417987921	-0.0057657992910385	0.00403801290682252	0.125809633113836
lob	A23	A	-0.817597605532533	0.30782574434837	-0.00447670315496556	-0.0265699605186909	0.0904010733847221	-0.0041568679916723	0.0197853151661094	0.141880520345605
lob	A24	A	-0.813360165682952	0.318546510907871	0.0314283770770323	-0.00887623047815468	0.0835935865756478	0.00716084964891658	0.0200620541134815	0.146627540550642
lob	A25	A	-0.807168743415198	0.377689848197712	-0.0308865799186913	0.01117452321459	0.0465879444289673	0.00588826714779595	0.0262811159823681	0.170585766637664
lob	A26	A	-0.808923077598234	0.357875744421208	-0.0185065169440869	0.0221704418603015	0.0942437746645826	0.0170266805188826	0.0382926348855349	0.160979195782819
lob	A27	A	-0.816334176339505	0.339897862028094	0.000420107789101083	0.000753931052286156	0.0417193312021489	0.0187114082170512	0.0256567972611458	0.146712224541969
